Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:50:50,2022-06-27 11:50:54,3.503s,PASSED
"setText(findTestObject(""Page_It-Right Platform/Username""), username)",Chrome 102.0.5005.115,,,2022-06-27 11:50:54,2022-06-27 11:50:55,1.506s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform/password""), pwd)",Chrome 102.0.5005.115,,,2022-06-27 11:50:55,2022-06-27 11:50:56,0.644s,PASSED
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:50:56,2022-06-27 11:50:59,2.514s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 102.0.5005.115,,,2022-06-27 11:50:59,2022-06-27 11:50:59,0.728s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:50:59,2022-06-27 11:51:00,0.660s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/span_Collect It Right""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:00,2022-06-27 11:51:00,0.553s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_Collect It Right""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:00,2022-06-27 11:51:08,7.409s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Collect It Right/div_Welcome to CIR""), ""Welcome to CIR!"")",Chrome 102.0.5005.115,,,2022-06-27 11:51:08,2022-06-27 11:51:08,0.446s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Projects_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:08,2022-06-27 11:51:09,0.474s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Preliminary Bom_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:09,2022-06-27 11:51:09,0.508s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Design Centers_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:09,2022-06-27 11:51:10,0.441s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Master File_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:10,2022-06-27 11:51:10,0.444s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Contracts_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:10,2022-06-27 11:51:11,0.399s,PASSED
"verifyElementPresent(findTestObject(""Page_Collect It Right/a_DWA Annex_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:11,2022-06-27 11:51:11,0.401s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Market Intelligence_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:11,2022-06-27 11:51:11,0.439s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Admin_Menu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:11,2022-06-27 11:51:12,0.572s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Admin_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:12,2022-06-27 11:51:13,0.799s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Users""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:13,2022-06-27 11:51:13,0.596s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Projects_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:13,2022-06-27 11:51:14,0.912s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_All Projects_TabName""), 3)",Chrome 102.0.5005.115,,,2022-06-27 11:51:14,2022-06-27 11:51:15,0.865s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:15,2022-06-27 11:51:19,4.107s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Preliminary Bom_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:19,2022-06-27 11:51:20,0.841s,PASSED
"verifyElementPresent(findTestObject(""Page_Collect It Right/a_Preliminary BOM_TabName""), 3)",Chrome 102.0.5005.115,,,2022-06-27 11:51:20,2022-06-27 11:51:26,5.975s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:26,2022-06-27 11:51:27,0.437s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Design Centers_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:27,2022-06-27 11:51:27,0.526s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_Design Centers_TabName""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:27,2022-06-27 11:51:29,2.095s,PASSED
"click(findTestObject(""Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:29,2022-06-27 11:51:30,0.642s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Master File_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:30,2022-06-27 11:51:31,0.955s,PASSED
"verifyElementPresent(findTestObject(""Page_Collect It Right/a_Master File_TabName""), 3)",Chrome 102.0.5005.115,,,2022-06-27 11:51:31,2022-06-27 11:51:37,5.722s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:37,2022-06-27 11:51:37,0.427s,PASSED
"click(findTestObject(""Page_Collect It Right/a_DWA Annex_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:37,2022-06-27 11:51:37,0.530s,PASSED
"verifyElementPresent(findTestObject(""Page_Collect It Right/a_DWA Annex_TabName""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:37,2022-06-27 11:51:38,0.933s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:38,2022-06-27 11:51:43,4.386s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Market Intelligence_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:43,2022-06-27 11:51:44,0.833s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/div_Commodity""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:44,2022-06-27 11:51:46,2.296s,PASSED
"click(findTestObject(""Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:46,2022-06-27 11:51:47,0.662s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Admin_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:47,2022-06-27 11:51:47,0.808s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Users""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:47,2022-06-27 11:51:48,0.730s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_All Users_TabName""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:48,2022-06-27 11:51:49,1.243s,PASSED
"click(findTestObject(""Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:49,2022-06-27 11:51:50,0.623s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Admin_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:50,2022-06-27 11:51:51,0.750s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Customers_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:51,2022-06-27 11:51:51,0.752s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_All Customers_TabName""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:51,2022-06-27 11:51:53,1.813s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_CIR_MenuOptions""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:53,2022-06-27 11:51:54,0.606s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Admin_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:54,2022-06-27 11:51:55,0.764s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_AML Alignment_Menu""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:55,2022-06-27 11:51:56,0.859s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Collect It Right/a_AML Table_TabName""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:51:56,2022-06-27 11:51:56,0.766s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/span_Welcome Thangasumathy Jayakumar""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:56,2022-06-27 11:51:57,0.747s,PASSED
"click(findTestObject(""Object Repository/Page_Collect It Right/a_Logout""))",Chrome 102.0.5005.115,,,2022-06-27 11:51:57,2022-06-27 11:51:58,0.983s,PASSED
