Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_DIR/ul_ExportOptions""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:36:44,2022-06-06 15:36:45,0.469s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/a_Both""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:45,2022-06-06 15:36:45,0.456s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_To Create Project   Drop GBS project""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:36:45,2022-06-06 15:36:46,0.440s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/i_Project-folder-open""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:46,2022-06-06 15:37:17,31.513s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:37:17,2022-06-06 15:37:19,2.016s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_Back to Projects""), 1)",Chrome 102.0.5005.63,,,2022-06-06 15:37:19,2022-06-06 15:37:19,0.340s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_PIR-TEST-0005""), 1)",Chrome 102.0.5005.63,,,2022-06-06 15:37:19,2022-06-06 15:37:20,0.361s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/button_Export""), 1)",Chrome 102.0.5005.63,,,2022-06-06 15:37:20,2022-06-06 15:37:20,0.338s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/button_Export""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:20,2022-06-06 15:37:21,0.405s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/ul_Export Options_Project""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:37:21,2022-06-06 15:37:21,0.471s,PASSED
"click(findTestObject(""Page_DIR/a_Both_Project""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:21,2022-06-06 15:37:22,0.851s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_PIR-TEST-0005""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:37:22,2022-06-06 15:37:22,0.591s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_Back to Projects""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:37:22,2022-06-06 15:37:23,0.382s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/a_Welcome Thangasumathy Jayakumar""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:23,2022-06-06 15:37:23,0.482s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/a_Logout""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:23,2022-06-06 15:37:24,0.818s,PASSED
,,,,,,,
Test Cases/Sanity/GBS Request/Create AF Request,Chrome 102.0.5005.63,Create AF Request,,2022-06-06 15:37:24,2022-06-06 15:39:54,2m - 29.776s,PASSED
"openBrowser("""")",Chrome 102.0.5005.63,,,2022-06-06 15:37:24,2022-06-06 15:37:26,1.999s,PASSED
maximizeWindow(),Chrome 102.0.5005.63,,,2022-06-06 15:37:26,2022-06-06 15:37:27,0.159s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.63,,,2022-06-06 15:37:27,2022-06-06 15:37:30,3.007s,PASSED
"setText(findTestObject(""Page_It-Right Platform/Username""), username)",Chrome 102.0.5005.63,,,2022-06-06 15:37:30,2022-06-06 15:37:30,0.750s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform/password""), pwd)",Chrome 102.0.5005.63,,,2022-06-06 15:37:30,2022-06-06 15:37:31,0.441s,PASSED
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:31,2022-06-06 15:37:33,2.347s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:33,2022-06-06 15:37:34,0.490s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:37:34,2022-06-06 15:37:34,0.692s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/span_GBS Project Request""))",Chrome 102.0.5005.63,,,2022-06-06 15:37:34,2022-06-06 15:37:37,3.068s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_To Create Request""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:37:37,2022-06-06 15:37:42,4.162s,PASSED
